vessel_id,t,lon,lat,heading,course,speed
682,1676461039116,24.72834587097168,38.118412017822266,28,28,13
691,1676461106547,24.02701759338379,37.55665969848633,291,291,11
691,1676461955553,23.97444534301757,37.57379150390625,292,292,11
691,1676462126662,23.96351623535156,37.57707977294922,290,290,11
682,1676462514661,24.783451080322266,38.20343017578125,27,27,13
691,1676462585860,23.93433952331543,37.586158752441406,291,291,11
691,1676462765965,23.922685623168945,37.58943939208984,289,289,11
682,1676462970101,24.800369262695312,38.230377197265625,26,26,14
691,1676463076848,23.90291786193848,37.59523391723633,290,290,11
691,1676463446071,23.87969207763672,37.60256576538086,291,291,11
691,1676463897134,23.8515625,37.61210632324219,293,293,11
691,1676464045990,23.84210586547852,37.61497497558594,290,290,11
691,1676464165995,23.83440017700196,37.61711502075195,289,289,11
691,1676464887357,23.78903007507324,37.63074493408203,290,290,11
722,1676464944638,23.94495010375977,36.78990173339844,42,42,14
722,1676465016460,23.948883056640625,36.793365478515625,42,42,14
722,1676465124638,23.954700469970703,36.79866790771485,41,41,14
722,1676465250638,23.96166610717773,36.80476760864258,42,42,14
691,1676465305695,23.7746810913086,37.64775466918945,326,326,10
721,1676465568691,25.132152557373047,37.29685974121094,267,267,13
721,1676465677916,25.12390518188477,37.29654693603516,267,267,13
722,1676465730877,23.98371696472168,36.8299674987793,35,35,13
722,1676465952326,23.991100311279297,36.84316635131836,24,24,14
721,1676466098900,25.092498779296875,37.2953987121582,267,267,12
722,1676466216051,23.99981689453125,36.85906600952149,23,23,14
691,1676466236021,23.748441696166992,37.68979644775391,333,333,10
721,1676466259368,25.080528259277344,37.2949447631836,267,267,12
722,1676466354756,24.004467010498047,36.86745071411133,24,24,14
691,1676466386675,23.7440242767334,37.69678115844727,333,333,11
721,1676466427990,25.067928314208984,37.29436492919922,266,266,12
721,1676466699221,25.047622680664062,37.29358673095703,267,267,12
721,1676466818255,25.03868865966797,37.29329299926758,267,267,12
721,1676466949301,25.0288314819336,37.29300308227539,267,267,12
721,1676467118255,25.0161247253418,37.29256057739258,267,267,12
722,1676467224799,24.03350067138672,36.92008209228516,23,23,14
721,1676467238629,25.00714111328125,37.29232025146485,268,268,12
721,1676467338816,24.999610900878903,37.29209518432617,267,267,12
722,1676467620178,24.04658317565918,36.94376754760742,23,23,14
721,1676468018174,24.94832420349121,37.29081344604492,268,268,13
721,1676468277866,24.92874336242676,37.29037857055664,268,268,13
721,1676468477836,24.913633346557617,37.29005432128906,268,268,13
722,1676468760829,24.08443260192871,37.012149810791016,23,23,14
721,1676468829178,24.88706588745117,37.28963470458984,268,268,13
721,1676469048079,24.870508193969727,37.28936004638672,268,268,13
721,1676469138815,24.863615036010746,37.28923416137695,268,268,13
722,1676469288369,24.10171699523925,37.04368209838867,23,23,14
721,1676469378815,24.845378875732425,37.28891372680664,268,268,13
721,1676469478815,24.837778091430664,37.288841247558594,269,269,13
721,1676469598828,24.82868766784668,37.288673400878906,268,268,13
721,1676469678699,24.822383880615234,37.289306640625,277,277,13
721,1676469809361,24.81509590148925,37.29302215576172,302,302,11
722,1676469847012,24.1202335357666,37.0770149230957,24,24,14
721,1676469929359,24.80776023864746,37.296913146972656,303,303,12
721,1676469999111,24.803449630737305,37.29922103881836,303,303,12
721,1676470199404,24.791147232055664,37.305946350097656,304,304,12
721,1676470368653,24.781003952026367,37.31187438964844,306,306,12
721,1676470508525,24.77286148071289,37.31703186035156,308,308,12
721,1676470889246,24.750736236572266,37.331085205078125,308,308,12
721,1676471028425,24.742650985717773,37.33606719970703,307,307,12
722,1676471065014,24.16041755676269,37.14976501464844,23,23,14
722,1676471185008,24.16443252563477,37.15701675415039,23,23,14
721,1676471208415,24.73251342773437,37.34257507324219,308,308,12
722,1676471323015,24.16914939880371,37.16526794433594,24,24,14
722,1676471454378,24.173383712768555,37.17316818237305,23,23,14
721,1676471457860,24.718690872192383,37.35123825073242,308,308,12
722,1676471640614,24.179399490356445,37.18428421020508,23,23,14
722,1676471706471,24.181615829467773,37.18821716308594,24,24,14
722,1676472036143,24.192550659179688,37.20786666870117,24,24,14
721,1676472059039,24.6855525970459,37.37226486206055,308,308,12
721,1676472269336,24.67426872253418,37.37990188598633,310,310,12
721,1676472357455,24.66958808898925,37.38312530517578,310,310,12
722,1676472414718,24.205284118652344,37.230751037597656,23,23,14
722,1676472509944,24.20848274230957,37.236549377441406,23,23,14
721,1676472649249,24.654172897338867,37.39387893676758,311,311,12
722,1676472749986,24.21635055541992,37.251068115234375,23,23,14
721,1676472759407,24.64849281311035,37.39783477783203,311,311,11
721,1676473128675,24.629365921020508,37.41107940673828,310,310,11
721,1676473209085,24.625104904174805,37.41399383544922,310,310,12
721,1676473398335,24.615095138549805,37.42070770263672,310,310,11
721,1676473559225,24.6066837310791,37.426395416259766,310,310,11
721,1676473659005,24.601482391357425,37.42994689941406,310,310,11
722,1676473674402,24.24736595153809,37.30694961547852,23,23,14
721,1676473878436,24.590017318725582,37.43769836425781,310,310,11
721,1676473947535,24.58639335632324,37.44015884399414,310,310,11
721,1676474088930,24.57899284362793,37.445220947265625,310,310,11
721,1676474179056,24.574317932128903,37.448387145996094,310,310,11
722,1676474280158,24.26774978637696,37.343482971191406,24,24,14
721,1676474438606,24.56086540222168,37.45767211914063,310,310,11
721,1676474558100,24.554637908935547,37.46189498901367,310,310,11
742,1676474623854,24.244016647338867,36.90769958496094,58,58,15
721,1676474709346,24.546905517578125,37.46712112426758,310,310,11
722,1676474838243,24.286434173583984,37.37703323364258,23,23,14
742,1676474899443,24.26565170288086,36.918434143066406,58,58,15
722,1676474928555,24.289400100708008,37.3824348449707,23,23,14
721,1676475059222,24.52906608581543,37.47934722900391,310,310,11
722,1676475067084,24.29400062561035,37.39070129394531,23,23,14
742,1676475133603,24.284210205078125,36.927616119384766,58,58,16
722,1676475330136,24.30263328552246,37.4067497253418,23,23,14
721,1676475438668,24.50948715209961,37.49293899536133,311,311,11
722,1676475522856,24.31083297729492,37.41748428344727,31,31,14
721,1676475547749,24.50383377075196,37.496952056884766,311,311,11
722,1676475630717,24.31579971313477,37.42316818237305,34,34,13
722,1676475792856,24.32324981689453,37.43164825439453,35,35,13
721,1676475818520,24.48914337158203,37.50665283203125,309,309,12
721,1676475938524,24.482540130615234,37.51076126098633,307,307,11
722,1676476052398,24.335166931152344,37.44526672363281,34,34,13
742,1676476087074,24.35888862609864,36.96615219116211,57,57,16
721,1676476118040,24.47280502319336,37.51665878295898,307,307,11
742,1676476188017,24.366655349731445,36.97016525268555,57,57,15
742,1676476285847,24.374174118041992,36.97402191162109,57,57,15
721,1676476468113,24.450794219970703,37.52425384521485,293,293,11
722,1676476468774,24.35486602783203,37.46688461303711,36,36,13
722,1676476708784,24.366315841674805,37.479034423828125,36,36,13
742,1676476717497,24.40741920471192,36.99098587036133,57,57,15
742,1676476794845,24.413328170776367,36.99409484863281,56,56,15
742,1676476873130,24.41936111450196,36.9971923828125,57,57,15
721,1676476878925,24.420429229736328,37.51552581787109,250,250,13
722,1676476939119,24.377099990844727,37.490699768066406,36,36,13
721,1676477008216,24.41077423095703,37.51229095458984,247,247,13
721,1676477127733,24.40196418762207,37.50934600830078,247,247,13
722,1676477268153,24.393217086791992,37.506832122802734,38,38,13
722,1676477489499,24.40436744689941,37.51751708984375,39,39,13
722,1676477788854,24.41908264160156,37.53200149536133,38,38,13
722,1676477958999,24.42738342285156,37.540184020996094,38,38,13
722,1676478089328,24.433799743652344,37.54648208618164,39,39,13
722,1676478198429,24.43919944763184,37.551734924316406,39,39,13
721,1676478206444,24.32127571105957,37.48300552368164,247,247,13
722,1676478299178,24.44416618347168,37.55670166015625,38,38,13
722,1676478388784,24.448766708374023,37.56098175048828,40,40,13
722,1676478568750,24.457666397094727,37.56975173950195,38,38,13
742,1676478570893,24.55002212524414,37.066505432128906,56,56,15
721,1676478945701,24.2673397064209,37.48109817504883,267,267,12
721,1676479005712,24.26325416564941,37.48225784301758,289,289,12
722,1676479256574,24.48794937133789,37.60603332519531,33,33,13
721,1676479286287,24.243879318237305,37.48878479003906,292,292,12
742,1676479375001,24.60873413085937,37.103614807128906,51,51,16
721,1676479415486,24.234806060791016,37.491729736328125,292,292,13
742,1676479453448,24.614389419555664,37.10729217529297,50,50,16
721,1676479556364,24.224628448486328,37.49475860595703,290,290,13
722,1676479664294,24.49868392944336,37.63109970092773,18,18,14
721,1676479666845,24.217016220092773,37.49694442749024,289,289,12
721,1676479966827,24.196264266967773,37.50288009643555,289,289,12
741,1676479968691,25.132152557373047,37.29685974121094,267,267,13
741,1676480077916,25.12390518188477,37.29654693603516,267,267,13
721,1676480217158,24.179075241088867,37.50799179077149,290,290,12
742,1676480298863,24.67593765258789,37.147098541259766,51,51,16
721,1676480366477,24.169252395629883,37.51106643676758,291,291,12
721,1676480465774,24.162986755371094,37.51300430297852,291,291,11
741,1676480498900,25.092498779296875,37.2953987121582,267,267,12
742,1676480533711,24.693090438842773,37.15798568725586,51,51,16
722,1676480600995,24.523117065429688,37.68939971923828,18,18,14
721,1676480635898,24.15230369567871,37.51631927490234,291,291,11
741,1676480659368,25.080528259277344,37.2949447631836,267,267,12
721,1676480706793,24.147953033447266,37.51771545410156,291,291,11
742,1676480743164,24.70867347717285,37.16791534423828,51,51,16
721,1676480785856,24.142995834350582,37.51931381225586,292,292,11
741,1676480827990,25.067928314208984,37.29436492919922,266,266,12
742,1676480893694,24.71974754333496,37.17502212524414,51,51,16
721,1676480937254,24.13388633728028,37.522220611572266,291,291,11
741,1676481099221,25.047622680664062,37.29358673095703,267,267,12
742,1676481133005,24.7372989654541,37.18624114990234,51,51,16
742,1676481205573,24.74263000488281,37.18965148925781,51,51,16
741,1676481218255,25.03868865966797,37.29329299926758,267,267,12
721,1676481326276,24.11081314086914,37.52958297729492,291,291,10
741,1676481349301,25.0288314819336,37.29300308227539,267,267,12
742,1676481439493,24.75968360900879,37.20058059692383,51,51,16
721,1676481466127,24.102418899536133,37.53223419189453,291,291,11
741,1676481518255,25.0161247253418,37.29256057739258,267,267,12
721,1676481577411,24.09579467773437,37.53434753417969,291,291,11
741,1676481638629,25.00714111328125,37.29232025146485,268,268,12
741,1676481738816,24.999610900878903,37.29209518432617,267,267,12
742,1676481751228,24.78240394592285,37.2154541015625,50,50,16
721,1676481767037,24.084396362304688,37.5379524230957,291,291,11
721,1676481985760,24.071184158325195,37.54204177856445,291,291,11
722,1676482016913,24.56049919128418,37.77788162231445,18,18,14
742,1676482111790,24.807775497436523,37.23349380493164,48,48,16
721,1676482165586,24.06025123596192,37.54563522338867,292,292,11
721,1676482326875,24.05030059814453,37.54899215698242,292,292,11
722,1676482378928,24.56968307495117,37.799800872802734,18,18,13
741,1676482418174,24.94832420349121,37.29081344604492,268,268,13
721,1676482425625,24.04429626464844,37.551002502441406,292,292,11
742,1676482427998,24.82990837097168,37.24987411499024,47,47,16
721,1676482565830,24.03563690185547,37.55390548706055,292,292,11
742,1676482603510,24.842479705810547,37.2586784362793,48,48,16
722,1676482608475,24.57561683654785,37.81376647949219,18,18,13
741,1676482677866,24.92874336242676,37.29037857055664,268,268,13
721,1676482706547,24.02701759338379,37.55665969848633,291,291,11
742,1676482735848,24.852088928222656,37.26526641845703,49,49,16
741,1676482877836,24.913633346557617,37.29005432128906,268,268,13
742,1676483155788,24.88232040405273,37.28601837158203,49,49,16
741,1676483229178,24.88706588745117,37.28963470458984,268,268,13
741,1676483448079,24.870508193969727,37.28936004638672,268,268,13
742,1676483479003,24.905502319335938,37.30206298828125,49,49,16
741,1676483538815,24.863615036010746,37.28923416137695,268,268,13
742,1676483550753,24.910720825195312,37.30561065673828,49,49,16
721,1676483555553,23.97444534301757,37.57379150390625,292,292,11
742,1676483623673,24.91597366333008,37.30913925170898,49,49,16
721,1676483726662,23.96351623535156,37.57707977294922,290,290,11
742,1676483773423,24.926942825317383,37.31651306152344,49,49,16
741,1676483778815,24.845378875732425,37.28891372680664,268,268,13
741,1676483878815,24.837778091430664,37.288841247558594,269,269,13
742,1676483987997,24.94263458251953,37.32686996459961,50,50,16
741,1676483998828,24.82868766784668,37.288673400878906,268,268,13
741,1676484078699,24.822383880615234,37.289306640625,277,277,13
742,1676484127023,24.952890396118164,37.33359146118164,50,50,16
721,1676484185860,23.93433952331543,37.586158752441406,291,291,11
742,1676484199476,24.95831298828125,37.33708190917969,51,51,16
741,1676484209361,24.81509590148925,37.29302215576172,302,302,11
741,1676484329359,24.80776023864746,37.296913146972656,303,303,12
721,1676484365965,23.922685623168945,37.58943939208984,289,289,11
741,1676484399111,24.803449630737305,37.29922103881836,303,303,12
741,1676484599404,24.791147232055664,37.305946350097656,304,304,12
721,1676484676848,23.90291786193848,37.59523391723633,290,290,11
741,1676484768653,24.781003952026367,37.31187438964844,306,306,12
741,1676484908525,24.77286148071289,37.31703186035156,308,308,12
721,1676485046071,23.87969207763672,37.60256576538086,291,291,11
741,1676485289246,24.750736236572266,37.331085205078125,308,308,12
741,1676485428425,24.742650985717773,37.33606719970703,307,307,12
721,1676485497134,23.8515625,37.61210632324219,293,293,11
741,1676485608415,24.73251342773437,37.34257507324219,308,308,12
721,1676485645990,23.84210586547852,37.61497497558594,290,290,11
721,1676485765995,23.83440017700196,37.61711502075195,289,289,11
741,1676485857860,24.718690872192383,37.35123825073242,308,308,12
741,1676486459039,24.6855525970459,37.37226486206055,308,308,12
721,1676486487357,23.78903007507324,37.63074493408203,290,290,11
741,1676486669336,24.67426872253418,37.37990188598633,310,310,12
741,1676486757455,24.66958808898925,37.38312530517578,310,310,12
721,1676486905695,23.7746810913086,37.64775466918945,326,326,10
741,1676487049249,24.654172897338867,37.39387893676758,311,311,12
741,1676487159407,24.64849281311035,37.39783477783203,311,311,11
751,1676487168691,25.132152557373047,37.29685974121094,267,267,13
751,1676487277916,25.12390518188477,37.29654693603516,267,267,13
741,1676487528675,24.629365921020508,37.41107940673828,310,310,11
741,1676487609085,24.625104904174805,37.41399383544922,310,310,12
751,1676487698900,25.092498779296875,37.2953987121582,267,267,12
741,1676487798335,24.615095138549805,37.42070770263672,310,310,11
721,1676487836021,23.748441696166992,37.68979644775391,333,333,10
751,1676487859368,25.080528259277344,37.2949447631836,267,267,12
741,1676487959225,24.6066837310791,37.426395416259766,310,310,11
721,1676487986675,23.7440242767334,37.69678115844727,333,333,11
751,1676488027990,25.067928314208984,37.29436492919922,266,266,12
741,1676488059005,24.601482391357425,37.42994689941406,310,310,11
741,1676488278436,24.590017318725582,37.43769836425781,310,310,11
751,1676488299221,25.047622680664062,37.29358673095703,267,267,12
741,1676488347535,24.58639335632324,37.44015884399414,310,310,11
751,1676488418255,25.03868865966797,37.29329299926758,267,267,12
741,1676488488930,24.57899284362793,37.445220947265625,310,310,11
751,1676488549301,25.0288314819336,37.29300308227539,267,267,12
741,1676488579056,24.574317932128903,37.448387145996094,310,310,11
751,1676488718255,25.0161247253418,37.29256057739258,267,267,12
741,1676488838606,24.56086540222168,37.45767211914063,310,310,11
751,1676488838629,25.00714111328125,37.29232025146485,268,268,12
751,1676488938816,24.999610900878903,37.29209518432617,267,267,12
741,1676488958100,24.554637908935547,37.46189498901367,310,310,11
741,1676489109346,24.546905517578125,37.46712112426758,310,310,11
741,1676489459222,24.52906608581543,37.47934722900391,310,310,11
751,1676489618174,24.94832420349121,37.29081344604492,268,268,13
741,1676489838668,24.50948715209961,37.49293899536133,311,311,11
751,1676489877866,24.92874336242676,37.29037857055664,268,268,13
741,1676489947749,24.50383377075196,37.496952056884766,311,311,11
751,1676490077836,24.913633346557617,37.29005432128906,268,268,13
741,1676490218520,24.48914337158203,37.50665283203125,309,309,12
741,1676490338524,24.482540130615234,37.51076126098633,307,307,11
751,1676490429178,24.88706588745117,37.28963470458984,268,268,13
741,1676490518040,24.47280502319336,37.51665878295898,307,307,11
751,1676490648079,24.870508193969727,37.28936004638672,268,268,13
751,1676490738815,24.863615036010746,37.28923416137695,268,268,13
741,1676490868113,24.450794219970703,37.52425384521485,293,293,11
751,1676490978815,24.845378875732425,37.28891372680664,268,268,13
751,1676491078815,24.837778091430664,37.288841247558594,269,269,13
751,1676491198828,24.82868766784668,37.288673400878906,268,268,13
751,1676491278699,24.822383880615234,37.289306640625,277,277,13
741,1676491278925,24.420429229736328,37.51552581787109,250,250,13
741,1676491408216,24.41077423095703,37.51229095458984,247,247,13
751,1676491409361,24.81509590148925,37.29302215576172,302,302,11
741,1676491527733,24.40196418762207,37.50934600830078,247,247,13
751,1676491529359,24.80776023864746,37.296913146972656,303,303,12
751,1676491599111,24.803449630737305,37.29922103881836,303,303,12
751,1676491799404,24.791147232055664,37.305946350097656,304,304,12
751,1676491968653,24.781003952026367,37.31187438964844,306,306,12
751,1676492108525,24.77286148071289,37.31703186035156,308,308,12
751,1676492489246,24.750736236572266,37.331085205078125,308,308,12
741,1676492606444,24.32127571105957,37.48300552368164,247,247,13
751,1676492628425,24.742650985717773,37.33606719970703,307,307,12
751,1676492808415,24.73251342773437,37.34257507324219,308,308,12
751,1676493057860,24.718690872192383,37.35123825073242,308,308,12
741,1676493345701,24.2673397064209,37.48109817504883,267,267,12
741,1676493405712,24.26325416564941,37.48225784301758,289,289,12
751,1676493659039,24.6855525970459,37.37226486206055,308,308,12
741,1676493686287,24.243879318237305,37.48878479003906,292,292,12
741,1676493815486,24.234806060791016,37.491729736328125,292,292,13
751,1676493869336,24.67426872253418,37.37990188598633,310,310,12
741,1676493956364,24.224628448486328,37.49475860595703,290,290,13
751,1676493957455,24.66958808898925,37.38312530517578,310,310,12
741,1676494066845,24.217016220092773,37.49694442749024,289,289,12
751,1676494249249,24.654172897338867,37.39387893676758,311,311,12
751,1676494359407,24.64849281311035,37.39783477783203,311,311,11
741,1676494366827,24.196264266967773,37.50288009643555,289,289,12
741,1676494617158,24.179075241088867,37.50799179077149,290,290,12
751,1676494728675,24.629365921020508,37.41107940673828,310,310,11
741,1676494766477,24.169252395629883,37.51106643676758,291,291,12
751,1676494809085,24.625104904174805,37.41399383544922,310,310,12
741,1676494865774,24.162986755371094,37.51300430297852,291,291,11
751,1676494998335,24.615095138549805,37.42070770263672,310,310,11
741,1676495035898,24.15230369567871,37.51631927490234,291,291,11
741,1676495106793,24.147953033447266,37.51771545410156,291,291,11
751,1676495159225,24.6066837310791,37.426395416259766,310,310,11
741,1676495185856,24.142995834350582,37.51931381225586,292,292,11
751,1676495259005,24.601482391357425,37.42994689941406,310,310,11
741,1676495337254,24.13388633728028,37.522220611572266,291,291,11
751,1676495478436,24.590017318725582,37.43769836425781,310,310,11
751,1676495547535,24.58639335632324,37.44015884399414,310,310,11
751,1676495688930,24.57899284362793,37.445220947265625,310,310,11
741,1676495726276,24.11081314086914,37.52958297729492,291,291,10
751,1676495779056,24.574317932128903,37.448387145996094,310,310,11
741,1676495866127,24.102418899536133,37.53223419189453,291,291,11
741,1676495977411,24.09579467773437,37.53434753417969,291,291,11
751,1676496038606,24.56086540222168,37.45767211914063,310,310,11
761,1676496145374,24.94753646850586,38.55072784423828,206,206,12
751,1676496158100,24.554637908935547,37.46189498901367,310,310,11
741,1676496167037,24.084396362304688,37.5379524230957,291,291,11
761,1676496256741,24.943958282470703,38.545166015625,206,206,12
751,1676496309346,24.546905517578125,37.46712112426758,310,310,11
741,1676496385760,24.071184158325195,37.54204177856445,291,291,11
761,1676496485804,24.9368953704834,38.533668518066406,205,205,12
761,1676496565565,24.93437385559082,38.52971267700195,206,206,11
741,1676496565586,24.06025123596192,37.54563522338867,292,292,11
751,1676496659222,24.52906608581543,37.47934722900391,310,310,11
741,1676496726875,24.05030059814453,37.54899215698242,292,292,11
761,1676496816504,24.926834106445312,38.51743698120117,205,205,11
741,1676496825625,24.04429626464844,37.551002502441406,292,292,11
761,1676496946368,24.922876358032227,38.51105880737305,205,205,11
741,1676496965830,24.03563690185547,37.55390548706055,292,292,11
751,1676497038668,24.50948715209961,37.49293899536133,311,311,11
741,1676497106547,24.02701759338379,37.55665969848633,291,291,11
751,1676497147749,24.50383377075196,37.496952056884766,311,311,11
761,1676497186359,24.915849685668945,38.49945831298828,205,205,11
751,1676497418520,24.48914337158203,37.50665283203125,309,309,12
751,1676497538524,24.482540130615234,37.51076126098633,307,307,11
761,1676497664975,24.90195083618164,38.4763069152832,205,205,11
751,1676497718040,24.47280502319336,37.51665878295898,307,307,11
761,1676497775805,24.898700714111328,38.47091293334961,205,205,11
741,1676497955553,23.97444534301757,37.57379150390625,292,292,11
751,1676498068113,24.450794219970703,37.52425384521485,293,293,11
761,1676498115296,24.888526916503903,38.45432662963867,205,205,11
741,1676498126662,23.96351623535156,37.57707977294922,290,290,11
761,1676498366150,24.88078689575196,38.44194793701172,206,206,11
751,1676498478925,24.420429229736328,37.51552581787109,250,250,13
761,1676498486150,24.877025604248047,38.435997009277344,206,206,11
741,1676498585860,23.93433952331543,37.586158752441406,291,291,11
751,1676498608216,24.41077423095703,37.51229095458984,247,247,13
751,1676498727733,24.40196418762207,37.50934600830078,247,247,13
741,1676498765965,23.922685623168945,37.58943939208984,289,289,11
761,1676498865040,24.865074157714844,38.41746520996094,206,206,11
761,1676498965536,24.86226272583008,38.412445068359375,203,203,11
761,1676499055572,24.859590530395508,38.408084869384766,205,205,11
741,1676499076848,23.90291786193848,37.59523391723633,290,290,11
761,1676499316028,24.85162925720215,38.39550018310547,206,206,11
741,1676499446071,23.87969207763672,37.60256576538086,291,291,11
751,1676499806444,24.32127571105957,37.48300552368164,247,247,13
741,1676499897134,23.8515625,37.61210632324219,293,293,11
761,1676499906372,24.835189819335938,38.36699295043945,204,204,11
761,1676499976534,24.83318901062012,38.36363220214844,205,205,11
741,1676500045990,23.84210586547852,37.61497497558594,290,290,11
741,1676500165995,23.83440017700196,37.61711502075195,289,289,11
761,1676500186285,24.827289581298828,38.3535385131836,204,204,11
761,1676500385220,24.82160186767578,38.3441047668457,205,205,11
761,1676500475085,24.819076538085938,38.339874267578125,205,205,11
751,1676500545701,24.2673397064209,37.48109817504883,267,267,12
751,1676500605712,24.26325416564941,37.48225784301758,289,289,12
751,1676500886287,24.243879318237305,37.48878479003906,292,292,12
741,1676500887357,23.78903007507324,37.63074493408203,290,290,11
751,1676501015486,24.234806060791016,37.491729736328125,292,292,13
761,1676501096604,24.80245780944824,38.310813903808594,204,204,11
751,1676501156364,24.224628448486328,37.49475860595703,290,290,13
751,1676501266845,24.217016220092773,37.49694442749024,289,289,12
761,1676501305320,24.797304153442383,38.30096435546875,202,202,11
741,1676501305695,23.7746810913086,37.64775466918945,326,326,10
751,1676501566827,24.196264266967773,37.50288009643555,289,289,12
751,1676501817158,24.179075241088867,37.50799179077149,290,290,12
751,1676501966477,24.169252395629883,37.51106643676758,291,291,12
751,1676502065774,24.162986755371094,37.51300430297852,291,291,11
762,1676502125036,24.78247261047364,38.2495002746582,209,209,10
761,1676502205970,24.775484085083008,38.25864791870117,202,202,10
751,1676502235898,24.15230369567871,37.51631927490234,291,291,11
741,1676502236021,23.748441696166992,37.68979644775391,333,333,10
762,1676502286046,24.77777099609375,38.242897033691406,209,209,10
751,1676502306793,24.147953033447266,37.51771545410156,291,291,11
751,1676502385856,24.142995834350582,37.51931381225586,292,292,11
741,1676502386675,23.7440242767334,37.69678115844727,333,333,11
761,1676502425418,24.76995849609375,38.24843978881836,203,203,10
751,1676502537254,24.13388633728028,37.522220611572266,291,291,11
761,1676502545405,24.76685905456543,38.24284744262695,203,203,10
761,1676502636182,24.764514923095703,38.238548278808594,203,203,11
792,1676502685510,26.262466430664062,36.91121673583984,310,310,12
762,1676502696451,24.76541519165039,38.2259521484375,209,209,10
762,1676502825314,24.76170539855957,38.22061920166016,208,208,10
792,1676502885541,26.251100540161133,36.91894912719727,310,310,12
751,1676502926276,24.11081314086914,37.52958297729492,291,291,10
762,1676502936513,24.758718490600582,38.216041564941406,207,207,9
751,1676503066127,24.102418899536133,37.53223419189453,291,291,11
762,1676503116456,24.753921508789062,38.2085189819336,206,206,10
751,1676503177411,24.09579467773437,37.53434753417969,291,291,11
762,1676503264897,24.74992179870605,38.20233917236328,207,207,10
771,1676503345374,24.94753646850586,38.55072784423828,206,206,12
792,1676503354623,26.225317001342773,36.93745040893555,311,311,12
751,1676503367037,24.084396362304688,37.5379524230957,291,291,11
762,1676503394868,24.74628448486328,38.19701766967773,208,208,10
771,1676503456741,24.943958282470703,38.545166015625,206,206,12
762,1676503466194,24.744291305541992,38.194091796875,208,208,10
762,1676503554737,24.74178695678711,38.19039916992188,208,208,10
751,1676503585760,24.071184158325195,37.54204177856445,291,291,11
792,1676503606410,26.213117599487305,36.94838333129883,318,318,12
762,1676503645242,24.7392692565918,38.186641693115234,207,207,10
771,1676503685804,24.9368953704834,38.533668518066406,205,205,12
792,1676503694649,26.209815979003903,36.95275115966797,328,328,12
762,1676503724625,24.737010955810547,38.183349609375,208,208,10
771,1676503765565,24.93437385559082,38.52971267700195,206,206,11
751,1676503765586,24.06025123596192,37.54563522338867,292,292,11
792,1676503825134,26.205034255981445,36.959251403808594,329,329,12
762,1676503854747,24.73334503173828,38.17793273925781,208,208,10
751,1676503926875,24.05030059814453,37.54899215698242,292,292,11
762,1676503975604,24.729915618896484,38.17287063598633,208,208,10
761,1676504005995,24.730876922607425,38.17304992675781,202,202,11
772,1676504012861,24.936595916748047,38.54563903808594,205,205,12
771,1676504016504,24.926834106445312,38.51743698120117,205,205,11
751,1676504025625,24.04429626464844,37.551002502441406,292,292,11
752,1676504143420,23.77436637878418,37.6298828125,109,109,12
771,1676504146368,24.922876358032227,38.51105880737305,205,205,11
751,1676504165830,24.03563690185547,37.55390548706055,292,292,11
762,1676504204741,24.72345352172852,38.16314697265625,207,207,10
751,1676504306547,24.02701759338379,37.55665969848633,291,291,11
792,1676504344654,26.186634063720703,36.98550033569336,330,330,12
762,1676504366108,24.71880340576172,38.15634536743164,208,208,10
772,1676504373076,24.924705505371094,38.52627182006836,205,205,12
771,1676504386359,24.915849685668945,38.49945831298828,205,205,11
792,1676504413967,26.184267044067383,36.989017486572266,331,331,12
762,1676504515448,24.714433670043945,38.15006637573242,208,208,10
772,1676504553422,24.91863822937012,38.51657485961914,206,206,12
792,1676504605392,26.17741584777832,36.998565673828125,330,330,12
772,1676504644379,24.9156494140625,38.51173400878906,205,205,12
752,1676504663824,23.810033798217773,37.619815826416016,109,109,12
792,1676504725218,26.173067092895508,37.00455093383789,329,329,12
762,1676504725666,24.708080291748047,38.141212463378906,209,209,10
771,1676504864975,24.90195083618164,38.4763069152832,205,205,11
752,1676504963813,23.83023262023925,37.61399841308594,109,109,12
771,1676504975805,24.898700714111328,38.47091293334961,205,205,11
772,1676505083671,24.90134048461914,38.48823165893555,205,205,12
762,1676505116169,24.696025848388672,38.12483215332031,210,210,10
751,1676505155553,23.97444534301757,37.57379150390625,292,292,11
792,1676505214793,26.1560001373291,37.02918243408203,330,330,12
762,1676505286218,24.69059181213379,38.1176986694336,211,211,10
771,1676505315296,24.888526916503903,38.45432662963867,205,205,11
751,1676505326662,23.96351623535156,37.57707977294922,290,290,11
762,1676505424564,24.686159133911133,38.111915588378906,211,211,10
762,1676505526473,24.68285179138184,38.10763168334961,211,211,10
792,1676505534712,26.145883560180664,37.04558181762695,333,333,12
771,1676505566150,24.88078689575196,38.44194793701172,206,206,11
762,1676505625443,24.67970085144043,38.10352325439453,211,211,10
771,1676505686150,24.877025604248047,38.435997009277344,206,206,11
752,1676505692876,23.87798309326172,37.60065078735352,109,109,11
751,1676505785860,23.93433952331543,37.586158752441406,291,291,11
752,1676505863151,23.889284133911133,37.59754943847656,109,109,12
762,1676505894544,24.6708984375,38.09226989746094,211,211,10
792,1676505905826,26.13348388671875,37.06471633911133,332,332,12
751,1676505965965,23.922685623168945,37.58943939208984,289,289,11
